,timestamp,customer_no,location,day,day_id
16264,2019-09-05 20:38:00,1400,spices,thursday,1400-thu
16265,2019-09-05 20:39:00,1400,dairy,thursday,1400-thu
16266,2019-09-05 20:40:00,1400,checkout,thursday,1400-thu
16267,2019-09-03 21:24:00,1400,fruit,tuesday,1400-tue
16268,2019-09-03 21:25:00,1400,checkout,tuesday,1400-tue
16269,2019-09-04 19:59:00,1400,dairy,wednesday,1400-wed
16270,2019-09-04 20:00:00,1400,dairy,wednesday,1400-wed
16271,2019-09-04 20:01:00,1400,dairy,wednesday,1400-wed
16272,2019-09-04 20:02:00,1400,fruit,wednesday,1400-wed
16273,2019-09-04 20:03:00,1400,fruit,wednesday,1400-wed
16274,2019-09-04 20:04:00,1400,fruit,wednesday,1400-wed
16275,2019-09-04 20:05:00,1400,fruit,wednesday,1400-wed
16276,2019-09-04 20:06:00,1400,drinks,wednesday,1400-wed
16277,2019-09-04 20:07:00,1400,drinks,wednesday,1400-wed
16278,2019-09-04 20:08:00,1400,spices,wednesday,1400-wed
16279,2019-09-04 20:09:00,1400,drinks,wednesday,1400-wed
16280,2019-09-04 20:10:00,1400,checkout,wednesday,1400-wed
16281,2019-09-06 20:19:00,1401,fruit,friday,1401-fri
16282,2019-09-06 20:20:00,1401,fruit,friday,1401-fri
16283,2019-09-06 20:21:00,1401,fruit,friday,1401-fri
16284,2019-09-06 20:22:00,1401,checkout,friday,1401-fri
16285,2019-09-02 21:05:00,1401,dairy,monday,1401-mon
16286,2019-09-02 21:06:00,1401,dairy,monday,1401-mon
16287,2019-09-02 21:07:00,1401,dairy,monday,1401-mon
16288,2019-09-02 21:08:00,1401,dairy,monday,1401-mon
16289,2019-09-02 21:09:00,1401,spices,monday,1401-mon
16290,2019-09-02 21:10:00,1401,spices,monday,1401-mon
16291,2019-09-02 21:11:00,1401,checkout,monday,1401-mon
16292,2019-09-05 20:29:00,1401,spices,thursday,1401-thu
16293,2019-09-05 20:30:00,1401,dairy,thursday,1401-thu
16294,2019-09-05 20:31:00,1401,dairy,thursday,1401-thu
16295,2019-09-05 20:32:00,1401,dairy,thursday,1401-thu
16296,2019-09-05 20:33:00,1401,dairy,thursday,1401-thu
16297,2019-09-05 20:34:00,1401,drinks,thursday,1401-thu
16298,2019-09-05 20:35:00,1401,drinks,thursday,1401-thu
16299,2019-09-05 20:36:00,1401,drinks,thursday,1401-thu
16300,2019-09-05 20:37:00,1401,fruit,thursday,1401-thu
16301,2019-09-05 20:38:00,1401,fruit,thursday,1401-thu
16302,2019-09-05 20:39:00,1401,dairy,thursday,1401-thu
16303,2019-09-05 20:40:00,1401,drinks,thursday,1401-thu
16304,2019-09-05 20:41:00,1401,fruit,thursday,1401-thu
16305,2019-09-05 20:42:00,1401,fruit,thursday,1401-thu
16306,2019-09-05 20:43:00,1401,drinks,thursday,1401-thu
16307,2019-09-05 20:44:00,1401,drinks,thursday,1401-thu
16308,2019-09-05 20:45:00,1401,drinks,thursday,1401-thu
16309,2019-09-05 20:46:00,1401,drinks,thursday,1401-thu
16310,2019-09-05 20:47:00,1401,drinks,thursday,1401-thu
16311,2019-09-05 20:48:00,1401,spices,thursday,1401-thu
16312,2019-09-05 20:49:00,1401,spices,thursday,1401-thu
16313,2019-09-05 20:50:00,1401,drinks,thursday,1401-thu
16314,2019-09-05 20:51:00,1401,drinks,thursday,1401-thu
16315,2019-09-05 20:52:00,1401,drinks,thursday,1401-thu
16316,2019-09-05 20:53:00,1401,drinks,thursday,1401-thu
16317,2019-09-05 20:54:00,1401,drinks,thursday,1401-thu
16318,2019-09-05 20:55:00,1401,drinks,thursday,1401-thu
16319,2019-09-05 20:56:00,1401,drinks,thursday,1401-thu
16320,2019-09-05 20:57:00,1401,drinks,thursday,1401-thu
16321,2019-09-05 20:58:00,1401,drinks,thursday,1401-thu
16322,2019-09-05 20:59:00,1401,drinks,thursday,1401-thu
16323,2019-09-05 21:00:00,1401,checkout,thursday,1401-thu
16324,2019-09-03 21:24:00,1401,fruit,tuesday,1401-tue
16325,2019-09-03 21:25:00,1401,fruit,tuesday,1401-tue
16326,2019-09-03 21:26:00,1401,fruit,tuesday,1401-tue
16327,2019-09-03 21:27:00,1401,fruit,tuesday,1401-tue
16328,2019-09-03 21:28:00,1401,fruit,tuesday,1401-tue
16329,2019-09-03 21:29:00,1401,checkout,tuesday,1401-tue
16330,2019-09-04 20:00:00,1401,fruit,wednesday,1401-wed
16331,2019-09-04 20:01:00,1401,checkout,wednesday,1401-wed
16332,2019-09-06 20:19:00,1402,spices,friday,1402-fri
16333,2019-09-06 20:20:00,1402,checkout,friday,1402-fri
16334,2019-09-02 21:05:00,1402,fruit,monday,1402-mon
16335,2019-09-02 21:06:00,1402,fruit,monday,1402-mon
16336,2019-09-02 21:07:00,1402,fruit,monday,1402-mon
16337,2019-09-02 21:08:00,1402,checkout,monday,1402-mon
16338,2019-09-05 20:30:00,1402,drinks,thursday,1402-thu
16339,2019-09-05 20:31:00,1402,checkout,thursday,1402-thu
16340,2019-09-03 21:24:00,1402,spices,tuesday,1402-tue
16341,2019-09-03 21:25:00,1402,spices,tuesday,1402-tue
16342,2019-09-03 21:26:00,1402,checkout,tuesday,1402-tue
16343,2019-09-04 20:01:00,1402,dairy,wednesday,1402-wed
16344,2019-09-04 20:02:00,1402,dairy,wednesday,1402-wed
16345,2019-09-04 20:03:00,1402,checkout,wednesday,1402-wed
16346,2019-09-06 20:19:00,1403,drinks,friday,1403-fri
16347,2019-09-06 20:20:00,1403,fruit,friday,1403-fri
16348,2019-09-06 20:21:00,1403,checkout,friday,1403-fri
16349,2019-09-02 21:06:00,1403,dairy,monday,1403-mon
16350,2019-09-02 21:07:00,1403,checkout,monday,1403-mon
16351,2019-09-05 20:30:00,1403,fruit,thursday,1403-thu
16352,2019-09-05 20:31:00,1403,fruit,thursday,1403-thu
16353,2019-09-05 20:32:00,1403,fruit,thursday,1403-thu
16354,2019-09-05 20:33:00,1403,fruit,thursday,1403-thu
16355,2019-09-05 20:34:00,1403,fruit,thursday,1403-thu
16356,2019-09-05 20:35:00,1403,checkout,thursday,1403-thu
16357,2019-09-03 21:24:00,1403,fruit,tuesday,1403-tue
16358,2019-09-03 21:25:00,1403,spices,tuesday,1403-tue
16359,2019-09-03 21:26:00,1403,fruit,tuesday,1403-tue
16360,2019-09-03 21:27:00,1403,fruit,tuesday,1403-tue
16361,2019-09-03 21:28:00,1403,fruit,tuesday,1403-tue
16362,2019-09-03 21:29:00,1403,dairy,tuesday,1403-tue
16363,2019-09-03 21:30:00,1403,dairy,tuesday,1403-tue
16364,2019-09-03 21:31:00,1403,dairy,tuesday,1403-tue
16365,2019-09-03 21:32:00,1403,dairy,tuesday,1403-tue
16366,2019-09-03 21:33:00,1403,dairy,tuesday,1403-tue
16367,2019-09-03 21:34:00,1403,dairy,tuesday,1403-tue
16368,2019-09-03 21:35:00,1403,dairy,tuesday,1403-tue
16369,2019-09-03 21:36:00,1403,dairy,tuesday,1403-tue
16370,2019-09-03 21:37:00,1403,dairy,tuesday,1403-tue
16371,2019-09-03 21:38:00,1403,dairy,tuesday,1403-tue
16372,2019-09-03 21:39:00,1403,dairy,tuesday,1403-tue
16373,2019-09-03 21:40:00,1403,drinks,tuesday,1403-tue
16374,2019-09-03 21:41:00,1403,spices,tuesday,1403-tue
16375,2019-09-03 21:42:00,1403,spices,tuesday,1403-tue
16376,2019-09-03 21:43:00,1403,spices,tuesday,1403-tue
16377,2019-09-03 21:44:00,1403,drinks,tuesday,1403-tue
16378,2019-09-03 21:45:00,1403,drinks,tuesday,1403-tue
16379,2019-09-03 21:46:00,1403,checkout,tuesday,1403-tue
16380,2019-09-04 20:01:00,1403,fruit,wednesday,1403-wed
16381,2019-09-04 20:02:00,1403,fruit,wednesday,1403-wed
16382,2019-09-04 20:03:00,1403,checkout,wednesday,1403-wed
16383,2019-09-06 20:21:00,1404,spices,friday,1404-fri
16384,2019-09-06 20:22:00,1404,spices,friday,1404-fri
16385,2019-09-06 20:23:00,1404,dairy,friday,1404-fri
16386,2019-09-06 20:24:00,1404,dairy,friday,1404-fri
16387,2019-09-06 20:25:00,1404,dairy,friday,1404-fri
16388,2019-09-06 20:26:00,1404,dairy,friday,1404-fri
16389,2019-09-06 20:27:00,1404,dairy,friday,1404-fri
16390,2019-09-06 20:28:00,1404,dairy,friday,1404-fri
16391,2019-09-06 20:29:00,1404,fruit,friday,1404-fri
16392,2019-09-06 20:30:00,1404,fruit,friday,1404-fri
16393,2019-09-06 20:31:00,1404,spices,friday,1404-fri
16394,2019-09-06 20:32:00,1404,spices,friday,1404-fri
16395,2019-09-06 20:33:00,1404,spices,friday,1404-fri
16396,2019-09-06 20:34:00,1404,checkout,friday,1404-fri
16397,2019-09-02 21:06:00,1404,dairy,monday,1404-mon
16398,2019-09-02 21:07:00,1404,dairy,monday,1404-mon
16399,2019-09-02 21:08:00,1404,dairy,monday,1404-mon
16400,2019-09-02 21:09:00,1404,dairy,monday,1404-mon
16401,2019-09-02 21:10:00,1404,dairy,monday,1404-mon
16402,2019-09-02 21:11:00,1404,checkout,monday,1404-mon
16403,2019-09-05 20:30:00,1404,fruit,thursday,1404-thu
16404,2019-09-05 20:31:00,1404,fruit,thursday,1404-thu
16405,2019-09-05 20:32:00,1404,fruit,thursday,1404-thu
16406,2019-09-05 20:33:00,1404,fruit,thursday,1404-thu
16407,2019-09-05 20:34:00,1404,dairy,thursday,1404-thu
16408,2019-09-05 20:35:00,1404,checkout,thursday,1404-thu
16409,2019-09-03 21:25:00,1404,fruit,tuesday,1404-tue
16410,2019-09-03 21:26:00,1404,checkout,tuesday,1404-tue
16411,2019-09-04 20:04:00,1404,spices,wednesday,1404-wed
16412,2019-09-04 20:05:00,1404,dairy,wednesday,1404-wed
16413,2019-09-04 20:06:00,1404,dairy,wednesday,1404-wed
16414,2019-09-04 20:07:00,1404,dairy,wednesday,1404-wed
16415,2019-09-04 20:08:00,1404,dairy,wednesday,1404-wed
16416,2019-09-04 20:09:00,1404,dairy,wednesday,1404-wed
16417,2019-09-04 20:10:00,1404,dairy,wednesday,1404-wed
16418,2019-09-04 20:11:00,1404,dairy,wednesday,1404-wed
16419,2019-09-04 20:12:00,1404,dairy,wednesday,1404-wed
16420,2019-09-04 20:13:00,1404,dairy,wednesday,1404-wed
16421,2019-09-04 20:14:00,1404,dairy,wednesday,1404-wed
16422,2019-09-04 20:15:00,1404,dairy,wednesday,1404-wed
16423,2019-09-04 20:16:00,1404,dairy,wednesday,1404-wed
16424,2019-09-04 20:17:00,1404,spices,wednesday,1404-wed
16425,2019-09-04 20:18:00,1404,spices,wednesday,1404-wed
16426,2019-09-04 20:19:00,1404,fruit,wednesday,1404-wed
16427,2019-09-04 20:20:00,1404,fruit,wednesday,1404-wed
16428,2019-09-04 20:21:00,1404,fruit,wednesday,1404-wed
16429,2019-09-04 20:22:00,1404,fruit,wednesday,1404-wed
16430,2019-09-04 20:23:00,1404,checkout,wednesday,1404-wed
16431,2019-09-06 20:21:00,1405,fruit,friday,1405-fri
16432,2019-09-06 20:22:00,1405,fruit,friday,1405-fri
16433,2019-09-06 20:23:00,1405,fruit,friday,1405-fri
16434,2019-09-06 20:24:00,1405,dairy,friday,1405-fri
16435,2019-09-06 20:25:00,1405,fruit,friday,1405-fri
16436,2019-09-06 20:26:00,1405,dairy,friday,1405-fri
16437,2019-09-06 20:27:00,1405,dairy,friday,1405-fri
16438,2019-09-06 20:28:00,1405,dairy,friday,1405-fri
16439,2019-09-06 20:29:00,1405,dairy,friday,1405-fri
16440,2019-09-06 20:30:00,1405,dairy,friday,1405-fri
16441,2019-09-06 20:31:00,1405,checkout,friday,1405-fri
16442,2019-09-02 21:06:00,1405,dairy,monday,1405-mon
16443,2019-09-02 21:07:00,1405,dairy,monday,1405-mon
16444,2019-09-02 21:08:00,1405,dairy,monday,1405-mon
16445,2019-09-02 21:09:00,1405,dairy,monday,1405-mon
16446,2019-09-02 21:10:00,1405,dairy,monday,1405-mon
16447,2019-09-02 21:11:00,1405,dairy,monday,1405-mon
16448,2019-09-02 21:12:00,1405,dairy,monday,1405-mon
16449,2019-09-02 21:13:00,1405,checkout,monday,1405-mon
16450,2019-09-05 20:31:00,1405,spices,thursday,1405-thu
16451,2019-09-05 20:32:00,1405,spices,thursday,1405-thu
16452,2019-09-05 20:33:00,1405,drinks,thursday,1405-thu
16453,2019-09-05 20:34:00,1405,drinks,thursday,1405-thu
16454,2019-09-05 20:35:00,1405,drinks,thursday,1405-thu
16455,2019-09-05 20:36:00,1405,drinks,thursday,1405-thu
16456,2019-09-05 20:37:00,1405,drinks,thursday,1405-thu
16457,2019-09-05 20:38:00,1405,drinks,thursday,1405-thu
16458,2019-09-05 20:39:00,1405,checkout,thursday,1405-thu
16459,2019-09-03 21:25:00,1405,spices,tuesday,1405-tue
16460,2019-09-03 21:26:00,1405,spices,tuesday,1405-tue
16461,2019-09-03 21:27:00,1405,spices,tuesday,1405-tue
16462,2019-09-03 21:28:00,1405,drinks,tuesday,1405-tue
16463,2019-09-03 21:29:00,1405,drinks,tuesday,1405-tue
16464,2019-09-03 21:30:00,1405,drinks,tuesday,1405-tue
16465,2019-09-03 21:31:00,1405,checkout,tuesday,1405-tue
16466,2019-09-04 20:06:00,1405,fruit,wednesday,1405-wed
16467,2019-09-04 20:07:00,1405,dairy,wednesday,1405-wed
16468,2019-09-04 20:08:00,1405,dairy,wednesday,1405-wed
16469,2019-09-04 20:09:00,1405,dairy,wednesday,1405-wed
16470,2019-09-04 20:10:00,1405,dairy,wednesday,1405-wed
16471,2019-09-04 20:11:00,1405,dairy,wednesday,1405-wed
16472,2019-09-04 20:12:00,1405,dairy,wednesday,1405-wed
16473,2019-09-04 20:13:00,1405,checkout,wednesday,1405-wed
16474,2019-09-06 20:21:00,1406,dairy,friday,1406-fri
16475,2019-09-06 20:22:00,1406,fruit,friday,1406-fri
16476,2019-09-06 20:23:00,1406,fruit,friday,1406-fri
16477,2019-09-06 20:24:00,1406,fruit,friday,1406-fri
16478,2019-09-06 20:25:00,1406,drinks,friday,1406-fri
16479,2019-09-06 20:26:00,1406,drinks,friday,1406-fri
16480,2019-09-06 20:27:00,1406,checkout,friday,1406-fri
16481,2019-09-02 21:06:00,1406,spices,monday,1406-mon
16482,2019-09-02 21:07:00,1406,spices,monday,1406-mon
16483,2019-09-02 21:08:00,1406,fruit,monday,1406-mon
16484,2019-09-02 21:09:00,1406,checkout,monday,1406-mon
16485,2019-09-05 20:31:00,1406,drinks,thursday,1406-thu
16486,2019-09-05 20:32:00,1406,checkout,thursday,1406-thu
16487,2019-09-03 21:28:00,1406,fruit,tuesday,1406-tue
16488,2019-09-03 21:29:00,1406,drinks,tuesday,1406-tue
16489,2019-09-03 21:30:00,1406,drinks,tuesday,1406-tue
16490,2019-09-03 21:31:00,1406,drinks,tuesday,1406-tue
16491,2019-09-03 21:32:00,1406,drinks,tuesday,1406-tue
16492,2019-09-03 21:33:00,1406,drinks,tuesday,1406-tue
16493,2019-09-03 21:34:00,1406,dairy,tuesday,1406-tue
16494,2019-09-03 21:35:00,1406,drinks,tuesday,1406-tue
16495,2019-09-03 21:36:00,1406,checkout,tuesday,1406-tue
16496,2019-09-04 20:06:00,1406,fruit,wednesday,1406-wed
16497,2019-09-04 20:07:00,1406,fruit,wednesday,1406-wed
16498,2019-09-04 20:08:00,1406,dairy,wednesday,1406-wed
16499,2019-09-04 20:09:00,1406,checkout,wednesday,1406-wed
16500,2019-09-06 20:21:00,1407,fruit,friday,1407-fri
16501,2019-09-06 20:22:00,1407,dairy,friday,1407-fri
16502,2019-09-06 20:23:00,1407,dairy,friday,1407-fri
16503,2019-09-06 20:24:00,1407,dairy,friday,1407-fri
16504,2019-09-06 20:25:00,1407,dairy,friday,1407-fri
16505,2019-09-06 20:26:00,1407,drinks,friday,1407-fri
16506,2019-09-06 20:27:00,1407,fruit,friday,1407-fri
16507,2019-09-06 20:28:00,1407,fruit,friday,1407-fri
16508,2019-09-06 20:29:00,1407,spices,friday,1407-fri
16509,2019-09-06 20:30:00,1407,drinks,friday,1407-fri
16510,2019-09-06 20:31:00,1407,drinks,friday,1407-fri
16511,2019-09-06 20:32:00,1407,drinks,friday,1407-fri
16512,2019-09-06 20:33:00,1407,drinks,friday,1407-fri
16513,2019-09-06 20:34:00,1407,drinks,friday,1407-fri
16514,2019-09-06 20:35:00,1407,drinks,friday,1407-fri
16515,2019-09-06 20:36:00,1407,drinks,friday,1407-fri
16516,2019-09-06 20:37:00,1407,drinks,friday,1407-fri
16517,2019-09-06 20:38:00,1407,drinks,friday,1407-fri
16518,2019-09-06 20:39:00,1407,drinks,friday,1407-fri
16519,2019-09-06 20:40:00,1407,drinks,friday,1407-fri
16520,2019-09-06 20:41:00,1407,drinks,friday,1407-fri
16521,2019-09-06 20:42:00,1407,checkout,friday,1407-fri
16522,2019-09-02 21:06:00,1407,fruit,monday,1407-mon
16523,2019-09-02 21:07:00,1407,fruit,monday,1407-mon
16524,2019-09-02 21:08:00,1407,fruit,monday,1407-mon
16525,2019-09-02 21:09:00,1407,fruit,monday,1407-mon
16526,2019-09-02 21:10:00,1407,fruit,monday,1407-mon
16527,2019-09-02 21:11:00,1407,fruit,monday,1407-mon
16528,2019-09-02 21:12:00,1407,fruit,monday,1407-mon
16529,2019-09-02 21:13:00,1407,checkout,monday,1407-mon
16530,2019-09-05 20:31:00,1407,dairy,thursday,1407-thu
16531,2019-09-05 20:32:00,1407,fruit,thursday,1407-thu
16532,2019-09-05 20:33:00,1407,fruit,thursday,1407-thu
16533,2019-09-05 20:34:00,1407,fruit,thursday,1407-thu
16534,2019-09-05 20:35:00,1407,checkout,thursday,1407-thu
16535,2019-09-03 21:28:00,1407,spices,tuesday,1407-tue
16536,2019-09-03 21:29:00,1407,spices,tuesday,1407-tue
16537,2019-09-03 21:30:00,1407,checkout,tuesday,1407-tue
16538,2019-09-04 20:06:00,1407,fruit,wednesday,1407-wed
16539,2019-09-04 20:07:00,1407,drinks,wednesday,1407-wed
16540,2019-09-04 20:08:00,1407,checkout,wednesday,1407-wed
16541,2019-09-06 20:21:00,1408,spices,friday,1408-fri
16542,2019-09-06 20:22:00,1408,spices,friday,1408-fri
16543,2019-09-06 20:23:00,1408,dairy,friday,1408-fri
16544,2019-09-06 20:24:00,1408,fruit,friday,1408-fri
16545,2019-09-06 20:25:00,1408,fruit,friday,1408-fri
16546,2019-09-06 20:26:00,1408,fruit,friday,1408-fri
16547,2019-09-06 20:27:00,1408,fruit,friday,1408-fri
16548,2019-09-06 20:28:00,1408,fruit,friday,1408-fri
16549,2019-09-06 20:29:00,1408,fruit,friday,1408-fri
16550,2019-09-06 20:30:00,1408,fruit,friday,1408-fri
16551,2019-09-06 20:31:00,1408,dairy,friday,1408-fri
16552,2019-09-06 20:32:00,1408,dairy,friday,1408-fri
16553,2019-09-06 20:33:00,1408,dairy,friday,1408-fri
16554,2019-09-06 20:34:00,1408,checkout,friday,1408-fri
16555,2019-09-02 21:08:00,1408,fruit,monday,1408-mon
16556,2019-09-02 21:09:00,1408,fruit,monday,1408-mon
16557,2019-09-02 21:10:00,1408,fruit,monday,1408-mon
16558,2019-09-02 21:11:00,1408,fruit,monday,1408-mon
16559,2019-09-02 21:12:00,1408,fruit,monday,1408-mon
16560,2019-09-02 21:13:00,1408,spices,monday,1408-mon
16561,2019-09-02 21:14:00,1408,checkout,monday,1408-mon
16562,2019-09-05 20:31:00,1408,drinks,thursday,1408-thu
16563,2019-09-05 20:32:00,1408,drinks,thursday,1408-thu
16564,2019-09-05 20:33:00,1408,drinks,thursday,1408-thu
16565,2019-09-05 20:34:00,1408,fruit,thursday,1408-thu
16566,2019-09-05 20:35:00,1408,fruit,thursday,1408-thu
16567,2019-09-05 20:36:00,1408,checkout,thursday,1408-thu
16568,2019-09-03 21:28:00,1408,fruit,tuesday,1408-tue
16569,2019-09-03 21:29:00,1408,dairy,tuesday,1408-tue
16570,2019-09-03 21:30:00,1408,dairy,tuesday,1408-tue
16571,2019-09-03 21:31:00,1408,checkout,tuesday,1408-tue
16572,2019-09-04 20:06:00,1408,fruit,wednesday,1408-wed
16573,2019-09-04 20:07:00,1408,fruit,wednesday,1408-wed
16574,2019-09-04 20:08:00,1408,fruit,wednesday,1408-wed
16575,2019-09-04 20:09:00,1408,fruit,wednesday,1408-wed
16576,2019-09-04 20:10:00,1408,drinks,wednesday,1408-wed
16577,2019-09-04 20:11:00,1408,spices,wednesday,1408-wed
16578,2019-09-04 20:12:00,1408,dairy,wednesday,1408-wed
16579,2019-09-04 20:13:00,1408,dairy,wednesday,1408-wed
16580,2019-09-04 20:14:00,1408,dairy,wednesday,1408-wed
16581,2019-09-04 20:15:00,1408,dairy,wednesday,1408-wed
16582,2019-09-04 20:16:00,1408,dairy,wednesday,1408-wed
16583,2019-09-04 20:17:00,1408,dairy,wednesday,1408-wed
16584,2019-09-04 20:18:00,1408,dairy,wednesday,1408-wed
16585,2019-09-04 20:19:00,1408,dairy,wednesday,1408-wed
16586,2019-09-04 20:20:00,1408,dairy,wednesday,1408-wed
16587,2019-09-04 20:21:00,1408,dairy,wednesday,1408-wed
16588,2019-09-04 20:22:00,1408,drinks,wednesday,1408-wed
16589,2019-09-04 20:23:00,1408,drinks,wednesday,1408-wed
16590,2019-09-04 20:24:00,1408,drinks,wednesday,1408-wed
16591,2019-09-04 20:25:00,1408,fruit,wednesday,1408-wed
16592,2019-09-04 20:26:00,1408,fruit,wednesday,1408-wed
16593,2019-09-04 20:27:00,1408,drinks,wednesday,1408-wed
16594,2019-09-04 20:28:00,1408,drinks,wednesday,1408-wed
16595,2019-09-04 20:29:00,1408,drinks,wednesday,1408-wed
16596,2019-09-04 20:30:00,1408,drinks,wednesday,1408-wed
16597,2019-09-04 20:31:00,1408,drinks,wednesday,1408-wed
16598,2019-09-04 20:32:00,1408,fruit,wednesday,1408-wed
16599,2019-09-04 20:33:00,1408,dairy,wednesday,1408-wed
16600,2019-09-04 20:34:00,1408,dairy,wednesday,1408-wed
16601,2019-09-04 20:35:00,1408,dairy,wednesday,1408-wed
16602,2019-09-04 20:36:00,1408,dairy,wednesday,1408-wed
16603,2019-09-04 20:37:00,1408,fruit,wednesday,1408-wed
16604,2019-09-04 20:38:00,1408,dairy,wednesday,1408-wed
16605,2019-09-04 20:39:00,1408,dairy,wednesday,1408-wed
16606,2019-09-04 20:40:00,1408,dairy,wednesday,1408-wed
16607,2019-09-04 20:41:00,1408,dairy,wednesday,1408-wed
16608,2019-09-04 20:42:00,1408,dairy,wednesday,1408-wed
16609,2019-09-04 20:43:00,1408,dairy,wednesday,1408-wed
16610,2019-09-04 20:44:00,1408,dairy,wednesday,1408-wed
16611,2019-09-04 20:45:00,1408,dairy,wednesday,1408-wed
16612,2019-09-04 20:46:00,1408,dairy,wednesday,1408-wed
16613,2019-09-04 20:47:00,1408,checkout,wednesday,1408-wed
16614,2019-09-06 20:25:00,1409,drinks,friday,1409-fri
16615,2019-09-06 20:26:00,1409,drinks,friday,1409-fri
16616,2019-09-06 20:27:00,1409,drinks,friday,1409-fri
16617,2019-09-06 20:28:00,1409,drinks,friday,1409-fri
16618,2019-09-06 20:29:00,1409,drinks,friday,1409-fri
16619,2019-09-06 20:30:00,1409,checkout,friday,1409-fri
16620,2019-09-02 21:10:00,1409,drinks,monday,1409-mon
16621,2019-09-02 21:11:00,1409,drinks,monday,1409-mon
16622,2019-09-02 21:12:00,1409,fruit,monday,1409-mon
16623,2019-09-02 21:13:00,1409,checkout,monday,1409-mon
16624,2019-09-05 20:31:00,1409,drinks,thursday,1409-thu
16625,2019-09-05 20:32:00,1409,fruit,thursday,1409-thu
16626,2019-09-05 20:33:00,1409,fruit,thursday,1409-thu
16627,2019-09-05 20:34:00,1409,fruit,thursday,1409-thu
16628,2019-09-05 20:35:00,1409,fruit,thursday,1409-thu
16629,2019-09-05 20:36:00,1409,fruit,thursday,1409-thu
16630,2019-09-05 20:37:00,1409,checkout,thursday,1409-thu
16631,2019-09-03 21:28:00,1409,dairy,tuesday,1409-tue
16632,2019-09-03 21:29:00,1409,dairy,tuesday,1409-tue
16633,2019-09-03 21:30:00,1409,dairy,tuesday,1409-tue
16634,2019-09-03 21:31:00,1409,dairy,tuesday,1409-tue
16635,2019-09-03 21:32:00,1409,dairy,tuesday,1409-tue
16636,2019-09-03 21:33:00,1409,dairy,tuesday,1409-tue
16637,2019-09-03 21:34:00,1409,dairy,tuesday,1409-tue
16638,2019-09-03 21:35:00,1409,dairy,tuesday,1409-tue
16639,2019-09-03 21:36:00,1409,dairy,tuesday,1409-tue
16640,2019-09-03 21:37:00,1409,dairy,tuesday,1409-tue
16641,2019-09-03 21:38:00,1409,dairy,tuesday,1409-tue
16642,2019-09-03 21:39:00,1409,drinks,tuesday,1409-tue
16643,2019-09-03 21:40:00,1409,drinks,tuesday,1409-tue
16644,2019-09-03 21:41:00,1409,fruit,tuesday,1409-tue
16645,2019-09-03 21:42:00,1409,checkout,tuesday,1409-tue
16646,2019-09-04 20:06:00,1409,fruit,wednesday,1409-wed
16647,2019-09-04 20:07:00,1409,fruit,wednesday,1409-wed
16648,2019-09-04 20:08:00,1409,fruit,wednesday,1409-wed
16649,2019-09-04 20:09:00,1409,fruit,wednesday,1409-wed
16650,2019-09-04 20:10:00,1409,fruit,wednesday,1409-wed
16651,2019-09-04 20:11:00,1409,fruit,wednesday,1409-wed
16652,2019-09-04 20:12:00,1409,checkout,wednesday,1409-wed
16653,2019-09-06 08:21:00,141,dairy,friday,141-fri
16654,2019-09-06 08:22:00,141,dairy,friday,141-fri
16655,2019-09-06 08:23:00,141,dairy,friday,141-fri
16656,2019-09-06 08:24:00,141,dairy,friday,141-fri
16657,2019-09-06 08:25:00,141,dairy,friday,141-fri
16658,2019-09-06 08:26:00,141,dairy,friday,141-fri
16659,2019-09-06 08:27:00,141,checkout,friday,141-fri
16660,2019-09-02 08:23:00,141,fruit,monday,141-mon
16661,2019-09-02 08:24:00,141,fruit,monday,141-mon
16662,2019-09-02 08:25:00,141,checkout,monday,141-mon
16663,2019-09-05 08:11:00,141,dairy,thursday,141-thu
16664,2019-09-05 08:12:00,141,dairy,thursday,141-thu
16665,2019-09-05 08:13:00,141,checkout,thursday,141-thu
16666,2019-09-03 08:17:00,141,dairy,tuesday,141-tue
16667,2019-09-03 08:18:00,141,dairy,tuesday,141-tue
16668,2019-09-03 08:19:00,141,dairy,tuesday,141-tue
16669,2019-09-03 08:20:00,141,dairy,tuesday,141-tue
16670,2019-09-03 08:21:00,141,dairy,tuesday,141-tue
16671,2019-09-03 08:22:00,141,dairy,tuesday,141-tue
16672,2019-09-03 08:23:00,141,checkout,tuesday,141-tue
16673,2019-09-04 08:21:00,141,fruit,wednesday,141-wed
16674,2019-09-04 08:22:00,141,fruit,wednesday,141-wed
16675,2019-09-04 08:23:00,141,checkout,wednesday,141-wed
16676,2019-09-06 20:25:00,1410,fruit,friday,1410-fri
16677,2019-09-06 20:26:00,1410,fruit,friday,1410-fri
16678,2019-09-06 20:27:00,1410,checkout,friday,1410-fri
16679,2019-09-02 21:15:00,1410,drinks,monday,1410-mon
16680,2019-09-02 21:16:00,1410,drinks,monday,1410-mon
16681,2019-09-02 21:17:00,1410,fruit,monday,1410-mon
16682,2019-09-02 21:18:00,1410,checkout,monday,1410-mon
16683,2019-09-05 20:31:00,1410,drinks,thursday,1410-thu
16684,2019-09-05 20:32:00,1410,drinks,thursday,1410-thu
16685,2019-09-05 20:33:00,1410,drinks,thursday,1410-thu
16686,2019-09-05 20:34:00,1410,dairy,thursday,1410-thu
16687,2019-09-05 20:35:00,1410,spices,thursday,1410-thu
16688,2019-09-05 20:36:00,1410,checkout,thursday,1410-thu
